source,target,amount,transaction_count
CUST000176,CUST001929,2154.36,1
CUST000176,CUST001972,1453.8,1
CUST000176,CUST002010,7193.84,1
CUST000176,CUST002082,1718.96,1
CUST000176,CUST002194,1482.31,1
CUST000176,CUST002202,1518.03,1
CUST000176,CUST002260,1918.79,1
CUST000176,CUST002393,627.67,1
CUST000176,CUST002402,2007.51,1
CUST000176,CUST002466,899.24,1
CUST000176,CUST002473,473.34,1
CUST000176,CUST002478,1285.96,1
CUST000176,CUST002598,1294.21,1
CUST000176,CUST002605,1872.12,1
CUST000176,CUST002631,2401.52,1
CUST000176,CUST002811,2130.29,1
CUST000176,CUST002824,2151.15,1
CUST000176,CUST003100,2755.54,1
CUST000176,CUST003111,1506.73,1
CUST000176,CUST003189,550.25,1
CUST000176,CUST003206,1780.21,1
CUST000176,CUST003210,3015.82,1
CUST000176,CUST003237,659.3,1
CUST000176,CUST003283,2043.47,1
CUST000176,CUST003561,1830.36,1
CUST000176,CUST003618,3036.89,1
CUST000176,CUST003713,1675.44,1
CUST000176,CUST003724,1903.65,1
CUST000176,CUST003733,1103.9,1
CUST000176,CUST003956,1277.67,1
CUST000176,CUST003963,670.74,1
CUST000176,CUST004027,2335.1,1
CUST000176,CUST004109,836.33,1
CUST000176,CUST004164,2136.13,1
CUST000176,CUST004169,1152.13,1
CUST000176,CUST004207,2544.41,1
CUST000176,CUST004226,2427.55,1
CUST000176,CUST004286,3403.27,1
CUST000176,CUST004296,1518.81,1
CUST000176,CUST004375,1839.56,1
CUST000176,CUST004395,1262.88,1
CUST000176,CUST004496,1095.13,1
CUST000176,CUST004563,933.46,1
CUST000176,CUST004785,1477.93,1
CUST000176,CUST004831,1044.03,1
CUST000176,CUST004850,2877.89,1
CUST000176,CUST004910,1486.62,1
CUST000177,AGT00019,858.88,1
CUST000177,AGT00028,625.89,1
CUST000177,AGT00055,1043.06,1
CUST000177,AGT00056,576.99,1
CUST000177,AGT00080,672.53,1
CUST000177,AGT00100,399.94,1
CUST000177,AGT00107,872.89,1
CUST000177,AGT00131,702.67,1
CUST000177,AGT00187,898.95,1
CUST000177,AGT00190,444.57,1
CUST000177,AGT00196,280.06,1
CUST000177,AGT00218,592.14,1
CUST000177,AGT00225,634.55,1
CUST000177,AGT00246,341.65,1
CUST000177,AGT00249,790.11,1
CUST000177,AGT00258,599.72,1
CUST000177,AGT00260,680.52,1
CUST000177,AGT00263,625.4,1
CUST000177,AGT00275,1334.05,2
CUST000177,AGT00279,393.24,1
CUST000177,AGT00289,1264.86,1
CUST000177,CUST000015,662.64,1
CUST000177,CUST000016,748.8,1
CUST000177,CUST000105,1018.92,1
CUST000177,CUST000135,345.46,1
CUST000177,CUST000236,1070.16,1
CUST000177,CUST000320,438.59,1
CUST000177,CUST000330,636.72,1
CUST000177,CUST000499,1185.01,1
CUST000177,CUST000520,951.09,1
CUST000177,CUST000552,768.23,1
CUST000177,CUST000957,430.49,1
CUST000177,CUST000986,436.4,1
CUST000177,CUST000987,489.77,1
CUST000177,CUST001030,561.86,1
CUST000177,CUST001080,693.63,1
CUST000177,CUST001205,1179.24,1
CUST000177,CUST001299,1099.45,1
CUST000177,CUST001357,418.94,1
CUST000177,CUST001453,433.36,1
CUST000177,CUST001472,782.45,1
CUST000177,CUST001545,594.7,1
CUST000177,CUST001559,643.57,1
CUST000177,CUST001685,1825.38,1
CUST000177,CUST001756,231.97,1
CUST000177,CUST001872,635.0,1
CUST000177,CUST001927,420.45,1
CUST000177,CUST001977,325.97,1
CUST000177,CUST002042,545.99,1
CUST000177,CUST002100,660.87,1
CUST000177,CUST002253,417.25,1
CUST000177,CUST002264,475.55,1
CUST000177,CUST002352,682.91,1
CUST000177,CUST002433,446.55,1
CUST000177,CUST002469,513.93,1
CUST000177,CUST002563,872.97,1
CUST000177,CUST002645,461.97,1
CUST000177,CUST002810,594.58,1
CUST000177,CUST002816,577.02,1
CUST000177,CUST002875,636.91,1
CUST000177,CUST003191,706.25,1
CUST000177,CUST003228,807.24,1
CUST000177,CUST003281,717.44,1
CUST000177,CUST003607,1064.87,1
CUST000177,CUST003788,200.09,1
CUST000177,CUST003857,414.81,1
CUST000177,CUST003894,571.65,1
CUST000177,CUST003904,236.48,1
CUST000177,CUST003990,535.95,1
CUST000177,CUST004021,1076.04,1
CUST000177,CUST004049,463.61,1
CUST000177,CUST004075,318.61,1
CUST000177,CUST004174,1344.47,1
CUST000177,CUST004369,483.17,1
CUST000177,CUST004374,361.96,1
CUST000177,CUST004432,598.07,1
CUST000177,CUST004454,380.07,1
CUST000177,CUST004512,666.67,1
CUST000177,CUST004602,1011.41,1
CUST000177,CUST004679,1010.57,1
CUST000177,CUST004710,819.82,1
CUST000177,CUST004715,540.92,1
CUST000177,CUST004805,857.28,1
CUST000177,CUST004836,697.59,1
CUST000177,CUST004878,567.86,1
CUST000178,AGT00024,186.93,1
CUST000178,AGT00039,286.69,1
CUST000178,AGT00043,411.51,1
CUST000178,AGT00052,318.35,1
CUST000178,AGT00082,565.22,2
CUST000178,AGT00089,92.68,1
CUST000178,AGT00104,179.51,1
CUST000178,AGT00118,723.78,1
CUST000178,AGT00133,614.72,1
CUST000178,AGT00136,672.2,1
CUST000178,AGT00162,564.91,1
CUST000178,AGT00179,138.04,1
CUST000178,AGT00194,753.35,1
CUST000178,AGT00235,157.1,1
CUST000178,AGT00238,370.95,1
CUST000178,AGT00253,243.69,1
CUST000178,AGT00277,209.76,1
CUST000178,AGT00291,245.99,1
CUST000178,CUST000569,305.33,1
CUST000178,CUST000573,207.51,1
CUST000178,CUST000813,566.79,1
CUST000178,CUST000836,364.96,1
CUST000178,CUST000920,544.55,1
CUST000178,CUST000964,682.16,1
CUST000178,CUST001086,1366.84,1
CUST000178,CUST001321,457.76,1
CUST000178,CUST001354,273.46,1
CUST000178,CUST001523,466.24,1
CUST000178,CUST001578,323.66,1
CUST000178,CUST001769,353.8,1
CUST000178,CUST001882,639.65,1
CUST000178,CUST002011,581.75,1
CUST000178,CUST002115,480.78,1
CUST000178,CUST002270,4390.06,1
CUST000178,CUST002319,206.46,1
CUST000178,CUST002589,477.7,1
CUST000178,CUST002596,353.46,1
CUST000178,CUST002659,185.73,1
CUST000178,CUST002869,349.13,1
CUST000178,CUST003024,267.91,1
CUST000178,CUST003079,486.39,1
CUST000178,CUST003184,746.51,1
CUST000178,CUST003210,132.69,1
CUST000178,CUST003254,495.59,1
CUST000178,CUST003406,548.32,1
CUST000178,CUST003514,394.41,1
CUST000178,CUST003587,269.76,1
CUST000178,CUST003732,442.86,1
CUST000178,CUST003917,265.2,1
CUST000178,CUST004033,590.41,1
CUST000178,CUST004044,347.62,1
CUST000178,CUST004096,399.8,1
CUST000178,CUST004157,185.04,1
CUST000178,CUST004220,341.5,1
CUST000178,CUST004383,453.89,1
CUST000178,CUST004549,459.07,1
CUST000178,CUST004807,372.0,1
CUST000179,AGT00001,2723.51,1
CUST000179,AGT00019,1044.19,1
CUST000179,AGT00051,1475.33,1
CUST000179,AGT00057,2627.92,1
CUST000179,AGT00060,4076.14,1
CUST000179,AGT00071,2681.67,1
CUST000179,AGT00092,2346.81,1
CUST000179,AGT00097,2622.68,1
CUST000179,AGT00134,4619.53,1
CUST000179,AGT00139,2281.63,1
CUST000179,AGT00153,2431.85,1
CUST000179,AGT00155,3183.27,1
CUST000179,AGT00164,1459.34,1
CUST000179,AGT00179,3357.49,1
CUST000179,AGT00182,4764.56,1
CUST000179,AGT00196,1435.17,1
CUST000179,AGT00203,2815.09,1
CUST000179,AGT00205,1137.56,1
CUST000179,AGT00215,1102.14,1
CUST000179,AGT00226,5949.31,1
CUST000179,AGT00231,6856.31,1
CUST000179,AGT00244,7669.79,2
CUST000179,AGT00249,1838.85,1
CUST000179,AGT00259,3452.92,1
CUST000179,AGT00263,1953.3,1
CUST000179,AGT00279,3151.55,1
CUST000179,AGT00286,3628.02,1
CUST000179,CUST000106,9909.62,1
CUST000179,CUST000109,6752.84,1
CUST000179,CUST000191,2980.6,1
CUST000179,CUST000272,1680.7,1
CUST000179,CUST000273,2420.36,1
CUST000179,CUST000564,11962.63,1
CUST000179,CUST000625,2122.37,1
CUST000179,CUST000666,1165.99,1
CUST000179,CUST000671,2985.79,1
CUST000179,CUST000674,4543.13,1
CUST000179,CUST000691,2029.06,1
CUST000179,CUST000812,751.07,1
CUST000179,CUST000859,2692.53,1
CUST000179,CUST001038,6085.69,1
CUST000179,CUST001095,5600.17,1
CUST000179,CUST001115,8290.68,1
CUST000179,CUST001216,4417.2,1
CUST000179,CUST001431,4678.04,1
CUST000179,CUST001493,7387.22,1
CUST000179,CUST001512,2180.23,1
CUST000179,CUST001568,3783.26,1
CUST000179,CUST001897,2321.11,1
CUST000179,CUST001917,2053.43,1
CUST000179,CUST002065,2256.82,1
CUST000179,CUST002149,3392.95,1
CUST000179,CUST002153,2813.6,1
CUST000179,CUST002204,5845.9,1
CUST000179,CUST002222,2604.4,1
CUST000179,CUST002403,3000.47,1
CUST000179,CUST002579,1964.31,1
CUST000179,CUST002628,4985.33,1
CUST000179,CUST002661,2377.93,1
CUST000179,CUST002673,2239.94,1
CUST000179,CUST002687,3054.98,1
CUST000179,CUST002752,1585.32,1
CUST000179,CUST002782,2933.84,1
CUST000179,CUST002800,1954.11,1
CUST000179,CUST002842,1210.49,1
CUST000179,CUST002966,1229.39,1
CUST000179,CUST002978,3858.64,1
CUST000179,CUST003302,5992.76,1
CUST000179,CUST003314,2120.95,1
CUST000179,CUST003335,6798.66,1
CUST000179,CUST003393,2446.14,1
CUST000179,CUST003403,1475.28,1
CUST000179,CUST003457,2285.21,1
CUST000179,CUST003505,2850.41,1
CUST000179,CUST003635,5589.35,1
CUST000179,CUST003660,4165.44,1
CUST000179,CUST003709,4141.55,1
CUST000179,CUST003820,4671.32,1
CUST000179,CUST003872,1673.37,1
CUST000179,CUST003873,11689.31,1
CUST000179,CUST003955,2298.16,1
CUST000179,CUST004142,4068.3,1
CUST000179,CUST004156,4084.23,1
CUST000179,CUST004186,1572.32,1
CUST000179,CUST004364,1202.13,1
CUST000179,CUST004386,3065.24,1
CUST000179,CUST004414,1427.26,1
CUST000179,CUST004426,2951.5299999999997,2
CUST000179,CUST004624,3000.17,1
CUST000179,CUST004670,7186.34,1
CUST000179,CUST004703,31197.79,1
CUST000179,CUST004705,1485.36,1
CUST000179,CUST004767,3633.92,1
CUST000179,CUST004983,3443.85,1
CUST000180,AGT00010,1374.47,1
CUST000180,AGT00013,2134.08,1
CUST000180,AGT00044,1331.43,1
CUST000180,AGT00046,926.11,1
CUST000180,AGT00084,1313.41,1
CUST000180,AGT00103,915.13,1
CUST000180,AGT00130,937.33,1
CUST000180,AGT00142,686.19,1
CUST000180,AGT00183,1276.55,1
CUST000180,AGT00207,785.97,1
CUST000180,AGT00209,439.84,1
CUST000180,AGT00229,374.0,1
CUST000180,AGT00230,427.4,1
CUST000180,AGT00260,465.98,1
CUST000180,CUST000465,1361.99,1
CUST000180,CUST000675,804.95,1
CUST000180,CUST000696,1149.69,1
CUST000180,CUST000835,965.71,1
CUST000180,CUST001176,862.2,1
CUST000180,CUST001325,2528.16,1
CUST000180,CUST001424,779.87,1
CUST000180,CUST001646,343.91,1
CUST000180,CUST001681,837.06,1
CUST000180,CUST001700,644.82,1
CUST000180,CUST001857,581.15,1
CUST000180,CUST002659,798.03,1
CUST000180,CUST003226,1474.06,1
CUST000180,CUST003291,2438.53,1
CUST000180,CUST003391,1109.31,1
CUST000180,CUST003425,882.84,1
CUST000180,CUST003971,1317.26,1
CUST000180,CUST004413,3029.9,1
CUST000180,CUST004754,787.17,1
CUST000180,CUST004763,648.21,1
CUST000180,CUST004988,734.79,1
CUST000181,AGT00003,900.71,1
CUST000181,AGT00014,2718.54,2
CUST000181,AGT00016,639.23,1
CUST000181,AGT00020,498.69,1
CUST000181,AGT00029,515.39,1
CUST000181,AGT00037,598.78,1
CUST000181,AGT00049,1728.97,1
CUST000181,AGT00056,891.31,1
CUST000181,AGT00059,2377.5,1
CUST000181,AGT00061,1845.2,1
CUST000181,AGT00066,1132.25,1
CUST000181,AGT00070,1171.19,1
CUST000181,AGT00072,1004.29,1
CUST000181,AGT00073,1044.43,1
CUST000181,AGT00088,801.54,1
CUST000181,AGT00092,2113.06,1
CUST000181,AGT00096,550.36,1
CUST000181,AGT00098,1656.7,1
CUST000181,AGT00103,2624.45,2
CUST000181,AGT00110,1303.52,1
CUST000181,AGT00113,1126.91,1
CUST000181,AGT00127,1876.76,1
CUST000181,AGT00136,2390.55,1
CUST000181,AGT00139,541.66,1
CUST000181,AGT00150,1717.95,2
CUST000181,AGT00153,2766.35,1
CUST000181,AGT00164,1394.07,1
CUST000181,AGT00165,1363.44,1
CUST000181,AGT00167,1027.14,1
CUST000181,AGT00171,2006.07,1
CUST000181,AGT00174,1154.94,1
CUST000181,AGT00175,234.01,1
CUST000181,AGT00179,843.19,1
CUST000181,AGT00186,691.15,1
CUST000181,AGT00196,931.86,1
CUST000181,AGT00198,1141.49,1
CUST000181,AGT00199,436.34,1
CUST000181,AGT00200,1525.73,1
CUST000181,AGT00209,2698.78,1
CUST000181,AGT00211,1972.66,1
CUST000181,AGT00225,1538.56,1
CUST000181,AGT00230,1653.86,1
CUST000181,AGT00233,859.85,1
CUST000181,AGT00235,1905.85,1
CUST000181,AGT00242,938.19,1
CUST000181,AGT00243,1522.32,1
CUST000181,AGT00246,4702.32,1
CUST000181,AGT00252,1008.91,1
CUST000181,AGT00257,1482.39,1
CUST000181,AGT00276,863.64,1
CUST000181,AGT00283,1413.96,1
CUST000181,AGT00286,367.77,1
CUST000181,AGT00294,654.47,1
CUST000181,AGT00297,1113.95,1
CUST000181,CUST000023,599.9,1
CUST000181,CUST000061,918.45,1
CUST000181,CUST000137,2640.55,1
CUST000181,CUST000161,875.39,1
CUST000181,CUST000244,1513.63,1
CUST000181,CUST000277,1777.54,1
CUST000181,CUST000354,988.9,1
CUST000181,CUST000451,682.01,1
CUST000181,CUST000495,755.65,1
CUST000181,CUST000550,1505.81,1
CUST000181,CUST000556,1486.95,1
CUST000181,CUST000566,4013.06,1
CUST000181,CUST000576,1231.16,1
CUST000181,CUST000648,2405.61,1
CUST000181,CUST000663,610.58,1
CUST000181,CUST000697,487.49,1
CUST000181,CUST000813,1744.5,1
CUST000181,CUST000838,1566.94,1
CUST000181,CUST000957,690.98,1
CUST000181,CUST000990,1609.66,1
CUST000181,CUST001044,222.18,1
CUST000181,CUST001068,1441.26,1
CUST000181,CUST001073,1280.28,1
CUST000181,CUST001076,892.86,1
CUST000181,CUST001121,1794.18,1
CUST000181,CUST001147,954.75,1
CUST000181,CUST001176,807.93,1
CUST000181,CUST001246,910.9,1
CUST000181,CUST001280,1347.75,1
CUST000181,CUST001355,867.9,1
CUST000181,CUST001369,1164.24,1
CUST000181,CUST001381,1309.37,1
CUST000181,CUST001417,1056.24,1
CUST000181,CUST001516,1544.89,1
CUST000181,CUST001524,1302.25,1
CUST000181,CUST001553,1671.82,1
CUST000181,CUST001555,1162.77,1
CUST000181,CUST001633,5255.56,1
CUST000181,CUST001661,1175.57,1
CUST000181,CUST001677,1036.79,1
CUST000181,CUST001678,2995.05,1
CUST000181,CUST001705,802.8,1
CUST000181,CUST001721,2089.39,1
CUST000181,CUST001783,1847.11,1
CUST000181,CUST001784,839.41,1
CUST000181,CUST001821,1442.42,1
CUST000181,CUST001966,1809.59,1
CUST000181,CUST001977,1268.41,1
CUST000181,CUST002198,563.65,1
CUST000181,CUST002263,1359.71,1
CUST000181,CUST002348,1922.34,1
CUST000181,CUST002374,2422.0,1
CUST000181,CUST002375,472.42,1
CUST000181,CUST002436,363.06,1
CUST000181,CUST002442,1272.93,1
CUST000181,CUST002483,1232.25,1
CUST000181,CUST002491,1326.59,1
CUST000181,CUST002555,2150.79,1
CUST000181,CUST002564,829.55,1
CUST000181,CUST002612,806.1,1
CUST000181,CUST002684,969.48,1
CUST000181,CUST002734,1540.13,1
CUST000181,CUST002748,1236.14,1
CUST000181,CUST002759,479.68,1
CUST000181,CUST002786,1515.94,1
CUST000181,CUST002808,795.09,1
CUST000181,CUST002843,3670.58,2
CUST000181,CUST002910,1861.14,1
CUST000181,CUST002916,1032.06,1
CUST000181,CUST002977,2567.58,1
CUST000181,CUST003001,1351.5,1
CUST000181,CUST003049,906.71,1
CUST000181,CUST003066,992.28,1
CUST000181,CUST003072,1725.42,1
CUST000181,CUST003112,551.3,1
CUST000181,CUST003122,1662.67,1
CUST000181,CUST003135,1447.71,1
CUST000181,CUST003139,1438.9,1
CUST000181,CUST003175,1407.03,1
CUST000181,CUST003200,1231.17,1
CUST000181,CUST003230,378.34,1
CUST000181,CUST003233,1620.6,1
CUST000181,CUST003242,1555.41,1
CUST000181,CUST003286,7850.72,1
CUST000181,CUST003288,1129.85,1
CUST000181,CUST003365,1488.64,1
CUST000181,CUST003370,964.04,1
CUST000181,CUST003396,499.17,1
CUST000181,CUST003518,798.92,1
CUST000181,CUST003531,856.49,1
CUST000181,CUST003535,1375.59,1
CUST000181,CUST003550,1432.87,1
CUST000181,CUST003558,1597.73,1
CUST000181,CUST003768,3146.3999999999996,2
CUST000181,CUST003825,688.74,1
CUST000181,CUST003881,977.01,1
CUST000181,CUST003944,1024.97,1
CUST000181,CUST003957,1324.08,1
CUST000181,CUST003974,903.18,1
CUST000181,CUST003997,1381.27,1
CUST000181,CUST004027,1333.63,1
CUST000181,CUST004054,2826.61,1
CUST000181,CUST004068,548.52,1
CUST000181,CUST004085,1211.8,1
CUST000181,CUST004127,3053.89,1
CUST000181,CUST004306,844.53,1
CUST000181,CUST004334,1338.06,1
CUST000181,CUST004464,2280.46,1
CUST000181,CUST004519,2020.55,1
CUST000181,CUST004580,1393.38,1
CUST000181,CUST004596,718.81,1
CUST000181,CUST004617,1956.22,1
CUST000181,CUST004642,2130.32,1
CUST000181,CUST004701,1269.36,1
CUST000181,CUST004706,2673.36,1
CUST000181,CUST004750,623.86,1
CUST000181,CUST004762,1534.43,1
CUST000181,CUST004767,1015.1,1
CUST000181,CUST004806,1642.18,1
CUST000181,CUST004812,796.6,1
CUST000181,CUST004850,877.3,1
CUST000181,CUST004852,865.9,1
CUST000181,CUST004855,1209.37,1
CUST000181,CUST004917,1093.91,1
CUST000182,AGT00002,488.14,1
CUST000182,AGT00027,674.45,1
CUST000182,AGT00033,1061.77,1
CUST000182,AGT00036,771.71,1
CUST000182,AGT00052,727.57,1
CUST000182,AGT00055,2046.32,2
CUST000182,AGT00056,1745.06,1
CUST000182,AGT00082,605.41,1
CUST000182,AGT00128,760.9,1
CUST000182,AGT00131,914.26,1
CUST000182,AGT00133,657.53,1
CUST000182,AGT00143,1464.2199999999998,2
CUST000182,AGT00159,1323.57,1
CUST000182,AGT00164,665.46,1
CUST000182,AGT00177,814.97,1
CUST000182,AGT00192,304.9,1
CUST000182,AGT00193,639.89,1
CUST000182,AGT00194,690.75,1
CUST000182,AGT00196,662.77,1
CUST000182,AGT00199,1823.34,1
CUST000182,AGT00206,1396.47,1
CUST000182,AGT00232,369.49,1
CUST000182,AGT00251,611.96,2
CUST000182,AGT00252,1343.22,2
CUST000182,AGT00265,958.79,1
CUST000182,AGT00273,748.03,1
CUST000182,AGT00283,1294.83,2
CUST000182,AGT00289,613.63,1
CUST000182,CUST000051,564.72,1
CUST000182,CUST000077,666.97,1
CUST000182,CUST000163,687.95,1
CUST000182,CUST000175,201.35,1
CUST000182,CUST000184,934.71,1
CUST000182,CUST000274,1023.42,1
CUST000182,CUST000284,1084.26,1
CUST000182,CUST000386,948.68,1
CUST000182,CUST000445,1163.84,1
CUST000182,CUST000503,665.1,1
CUST000182,CUST000545,241.11,1
CUST000182,CUST000582,993.63,1
CUST000182,CUST000644,872.27,1
CUST000182,CUST000668,910.42,1
CUST000182,CUST000722,905.74,1
CUST000182,CUST000779,632.23,1
CUST000182,CUST000784,659.73,1
CUST000182,CUST001231,941.56,1
CUST000182,CUST001332,491.28,1
CUST000182,CUST001486,352.93,1
CUST000182,CUST001490,710.37,1
CUST000182,CUST001587,1585.1,1
CUST000182,CUST001637,750.08,1
CUST000182,CUST001708,693.4,1
CUST000182,CUST001716,612.51,1
CUST000182,CUST001721,777.48,1
CUST000182,CUST001801,995.39,1
CUST000182,CUST001811,2520.55,1
CUST000182,CUST001876,1038.76,1
CUST000182,CUST001916,1233.59,1
CUST000182,CUST002122,1926.28,1
CUST000182,CUST002142,889.44,1
CUST000182,CUST002269,1040.92,1
CUST000182,CUST002292,1207.12,1
CUST000182,CUST002324,1244.05,1
CUST000182,CUST002418,616.8,1
CUST000182,CUST002452,465.5,1
CUST000182,CUST002491,1203.26,1
CUST000182,CUST002536,1126.64,1
CUST000182,CUST002552,691.46,1
CUST000182,CUST002627,1478.4,1
CUST000182,CUST002723,796.31,1
CUST000182,CUST002765,3048.09,1
CUST000182,CUST002778,1073.48,1
CUST000182,CUST002840,1776.37,1
CUST000182,CUST002874,2023.21,1
CUST000182,CUST002931,794.03,1
CUST000182,CUST003277,1825.24,1
CUST000182,CUST003334,1124.99,1
CUST000182,CUST003369,855.36,1
CUST000182,CUST003373,654.32,1
CUST000182,CUST003469,486.78,1
CUST000182,CUST003511,991.33,1
CUST000182,CUST003631,713.58,1
CUST000182,CUST003633,878.68,1
CUST000182,CUST003640,634.82,1
CUST000182,CUST003675,1122.13,1
CUST000182,CUST003797,13078.09,1
CUST000182,CUST003838,923.06,1
CUST000182,CUST003955,1692.45,1
CUST000182,CUST003972,1835.67,1
CUST000182,CUST004004,799.05,1
CUST000182,CUST004175,1808.92,1
CUST000182,CUST004242,850.77,1
CUST000182,CUST004357,517.08,1
CUST000182,CUST004436,365.65,1
CUST000182,CUST004453,641.37,1
CUST000182,CUST004464,787.42,1
CUST000182,CUST004491,1277.08,1
CUST000182,CUST004560,393.01,1
CUST000182,CUST004726,2554.21,1
CUST000182,CUST004729,2036.65,1
CUST000182,CUST004744,1343.56,1
CUST000182,CUST004811,440.24,1
CUST000182,CUST004823,1019.45,1
CUST000182,CUST004961,383.85,1
CUST000183,AGT00017,2901.72,1
CUST000183,AGT00026,4090.49,1
CUST000183,AGT00062,5935.54,2
CUST000183,AGT00067,1359.87,1
CUST000183,AGT00073,2322.16,1
CUST000183,AGT00104,6229.32,2
CUST000183,AGT00111,3666.89,2
CUST000183,AGT00115,4624.59,1
CUST000183,AGT00118,1132.67,1
CUST000183,AGT00132,2606.79,1
CUST000183,AGT00137,965.59,1
CUST000183,AGT00140,1217.24,1
CUST000183,AGT00141,3074.57,1
CUST000183,AGT00190,1969.98,1
CUST000183,AGT00191,1522.51,1
CUST000183,AGT00200,1835.69,1
CUST000183,AGT00210,1631.79,1
CUST000183,AGT00211,3387.04,1
CUST000183,AGT00214,6648.89,1
CUST000183,AGT00229,1924.59,1
CUST000183,AGT00248,2096.66,1
CUST000183,AGT00252,2246.1,1
CUST000183,AGT00256,3038.51,1
CUST000183,AGT00270,1694.62,1
CUST000183,AGT00272,3888.49,1
CUST000183,AGT00286,3608.29,1
CUST000183,AGT00288,3376.4,1
CUST000183,AGT00293,9708.62,1
CUST000183,AGT00294,3410.77,1
CUST000183,AGT00298,5880.95,1
CUST000183,CUST000176,985.61,1
CUST000183,CUST000303,2237.84,1
CUST000183,CUST000377,3194.76,1
CUST000183,CUST000431,9869.66,1
CUST000183,CUST000432,2329.07,1
CUST000183,CUST000621,6086.49,2
CUST000183,CUST000644,2846.58,1
CUST000183,CUST000654,2089.85,1
CUST000183,CUST000657,2048.89,1
CUST000183,CUST000826,1178.86,1
CUST000183,CUST000933,2916.0,1
CUST000183,CUST000939,4854.79,1
CUST000183,CUST000987,1342.45,1
CUST000183,CUST001059,2170.88,1
CUST000183,CUST001234,2707.54,1
CUST000183,CUST001307,1922.84,1
CUST000183,CUST001363,2275.89,1
CUST000183,CUST001718,4053.51,1
CUST000183,CUST001744,3484.55,1
CUST000183,CUST001746,1655.49,1
CUST000183,CUST001750,1060.13,1
CUST000183,CUST001764,1603.84,1
CUST000183,CUST001770,3282.95,1
CUST000183,CUST001840,3094.21,1
CUST000183,CUST001859,3673.99,1
CUST000183,CUST001867,4748.37,1
CUST000183,CUST001932,1257.12,1
CUST000183,CUST001948,1694.1,1
CUST000183,CUST002005,992.37,1
CUST000183,CUST002013,3615.79,1
CUST000183,CUST002033,1836.76,1
CUST000183,CUST002162,1467.07,1
CUST000183,CUST002214,1668.6,1
CUST000183,CUST002218,4212.59,1
CUST000183,CUST002227,7248.08,1
CUST000183,CUST002292,2057.5,1
CUST000183,CUST002445,2321.98,1
CUST000183,CUST002452,2230.0,1
CUST000183,CUST002709,1264.64,1
CUST000183,CUST002802,1763.69,1
CUST000183,CUST002854,2178.22,1
CUST000183,CUST002887,1980.36,1
CUST000183,CUST002931,2460.05,1
CUST000183,CUST002948,2015.14,1
CUST000183,CUST003128,4500.53,1
CUST000183,CUST003149,1834.18,1
CUST000183,CUST003293,6792.75,1
CUST000183,CUST003308,1023.79,1
CUST000183,CUST003344,1560.38,1
CUST000183,CUST003385,543.54,1
CUST000183,CUST003542,3869.05,1
CUST000183,CUST003545,3754.39,1
CUST000183,CUST003600,3430.94,1
CUST000183,CUST003636,2342.58,1
CUST000183,CUST003670,2484.94,1
CUST000183,CUST003690,996.19,1
CUST000183,CUST003748,430.57,1
CUST000183,CUST003752,1076.74,1
CUST000183,CUST003825,2730.34,1
CUST000183,CUST003844,1916.67,1
CUST000183,CUST003884,2250.03,1
CUST000183,CUST003940,1597.35,1
CUST000183,CUST003952,2325.46,1
CUST000183,CUST004080,4797.31,1
CUST000183,CUST004121,1558.98,1
CUST000183,CUST004152,2443.21,1
CUST000183,CUST004216,1073.31,1
CUST000183,CUST004245,6383.37,1
